window_index,split,n_samples,t_window,M_r0_c0,M_r0_c1,M_r0_c2,M_r1_c0,M_r1_c1,M_r1_c2,M_r2_c0,M_r2_c1,M_r2_c2,score_mean_-1,score_mean_0,score_mean_1
111,test,144,1463356800.0,0.04840653830449252,0.9512320404209811,0.00036142127452642466,0.0010214649296541338,0.9852787757287854,0.013699759341560399,0.0004130543768137296,0.9343338651998125,0.06525308042337385,0.016613685870320125,0.9569482271165263,0.026438087013153554
112,test,144,1463443200.0,0.04718669844102853,0.952476194299708,0.000337107259263587,0.0009607028370978892,0.9858495608340068,0.013189736328895293,0.00038589627217165646,0.9358066338005377,0.0638074699272906,0.016177765850099363,0.9580441296447508,0.025778104505149828
113,test,144,1463529600.0,0.045996034424461055,0.9536895473376931,0.00031441823784588715,0.0009035344722026553,0.9863980559702142,0.012698409557583059,0.00036051077205381994,0.9372478582793937,0.06239163094855245,0.01575335988957251,0.9591118205291004,0.02513481958132713
114,test,144,1463616000.0,0.044833929726569646,0.954872823682651,0.000293246590779399,0.0008497493121396584,0.9869251347072879,0.012225115980572299,0.000336783321473563,0.9386581621647496,0.061005054513776705,0.015340154120060956,0.9601520401848962,0.024507805695042798
115,test,144,1463702400.0,0.04369977645698168,0.9560267318079777,0.0002734917350406466,0.0007991489677657067,0.9874316366994944,0.011769214332739922,0.0003146066681000048,0.9400381580682403,0.0596472352636597,0.014937844030949131,0.9611655088585708,0.02389664711048009
116,test,144,1463788800.0,0.042592975507533576,0.9571519648200185,0.0002550596724478491,0.0007515465039404336,0.9879183689425141,0.011330084553545545,0.00029388040562130797,0.9413884478700585,0.058317671724320244,0.014546134139031776,0.9621529272108638,0.02330093865010455
117,test,144,1463875200.0,0.04151293667493987,0.9582492007588308,0.00023786256622938343,0.0007067657959539126,0.9883861069908285,0.010907127213217535,0.00027451054486499736,0.9427096228979945,0.057015866557140304,0.014164737671919595,0.9631149768825513,0.02272028544552908
118,test,144,1463961600.0,0.04045907876319674,0.9593191028926991,0.0002218183441041986,0.0006646409203459696,0.9888355961359814,0.010499762943672697,0.000256409111060921,0.9440022641006637,0.05574132678827547,0.013793376264867875,0.9640523210431148,0.022154302692017458
119,test,144,1464048000.0,0.03943082966706814,0.9603623200066496,0.0002068503262822853,0.000625015578459191,0.9892675525463087,0.010107431875232054,0.00023949376571946924,0.9452669422153314,0.05449356401894913,0.013431779670415598,0.9649656049227632,0.021602615406821155
120,test,144,1464134400.0,0.03842762643792774,0.96137948668519,0.00019288687688223446,0.0005877425511285799,0.9896826643688044,0.009729593080067076,0.00022368745168067016,0.9465042179307337,0.0532720946175857,0.013079685480245665,0.9658554563282428,0.02106485819151167
121,test,144,1464220800.0,0.03744891533315832,0.9623712235894941,0.00017986107734759642,0.0005526831829717019,0.9900815927938347,0.009365724023193588,0.000208918059968873,0.947714642045246,0.05207643989478506,0.012736838858699633,0.9667224861428584,0.020540674998442088
122,test,109,1464307200.0,0.03649415185024372,0.963338137729232,0.00016771042052423206,0.0005197068948036974,0.9904649730834734,0.009015320021722797,0.00019511811716310754,0.9488987556207481,0.050906126262088756,0.012402992287403509,0.9675672888111513,0.020029718901445268
