window_index,split,n_samples,t_window,M_r0_c0,M_r0_c1,M_r0_c2,M_r1_c0,M_r1_c1,M_r1_c2,M_r2_c0,M_r2_c1,M_r2_c2,score_mean_-1,score_mean_0,score_mean_1
78,test,144,1460505600.0,0.9834258742900925,0.016514893011801212,5.9232698106307094e-05,0.01156185039567211,0.6496983687208099,0.338739780883518,0.0006648178941735324,0.5420327865862186,0.45730239551960794,0.3318841808599794,0.40274868277294323,0.2653671363670774
79,test,144,1460592000.0,0.984262450115439,0.015685210823325947,5.2339061235056544e-05,0.011017270440596647,0.6519139773924428,0.3370687521669605,0.0006107091154849809,0.5426026506937487,0.4567866401907663,0.33196347655717356,0.40340061296983915,0.26463591047298723
80,test,144,1460678400.0,0.9850571871863382,0.014896567089697816,4.624572396410207e-05,0.010497905859716479,0.6541100292170072,0.33539206492327633,0.0005610010562768468,0.5431700805072969,0.4562689184364262,0.3320386980341105,0.40405889227133396,0.26390240969455553
81,test,144,1460764800.0,0.985812144051078,0.0141469958485513,4.0860100370696473e-05,0.01000262229860128,0.6562870819357124,0.33371029576568634,0.0005153362417517254,0.5437352620900169,0.4557494016682314,0.33211003419714363,0.40472311329142685,0.26316685251142946
82,test,144,1460851200.0,0.9865292808284863,0.01343461890801047,3.610026350318961e-05,0.009530333735218485,0.6584456708699722,0.3320239953948093,0.0004733861704534397,0.5442983665037956,0.45522824732575096,0.3321776669113861,0.40539288542725943,0.2624294476613545
83,test,144,1460937600.0,0.9872104636863483,0.012757642586934275,3.189372671741949e-05,0.00908000065207356,0.6605863096481803,0.33033368969974614,0.00043484897575474685,0.5448595510053688,0.4547056000188765,0.3322417711047255,0.40606783441349437,0.26169039448178
84,test,144,1461024000.0,0.9878574691328501,0.012114354504175784,2.817636297408975e-05,0.008650628256477378,0.6627094909230385,0.32863988082048406,0.0003994472745900516,0.545418960147888,0.4541815925775219,0.3323025148879725,0.4067476018583675,0.26094988325366003
85,test,144,1461110400.0,0.9884719881277757,0.011503120425521976,2.4891446702448786e-05,0.008241264749783553,0.6648156870781484,0.32694304817206804,0.00036692618867375273,0.5459767267952871,0.45365634701603913,0.3323600596887443,0.40743184476631916,0.26020809554493657
86,test,144,1461196800.0,0.989055630019994,0.01092238117548914,2.1988804516791982e-05,0.007850999646156154,0.6669053509227485,0.32524364943109535,0.0003370515245715895,0.546532973056245,0.45312997541918326,0.33241456039690725,0.40812023505149425,0.25946520455159844
87,test,144,1461283200.0,0.9896099263175933,0.010370649619830861,1.942406257598911e-05,0.007478962141175837,0.6689789163736489,0.3235421214851753,0.0003096081000389758,0.5470878111440323,0.45260258075592874,0.3324661655196027,0.40881245904583735,0.25872137543456003
88,test,144,1461369600.0,0.9901363342968268,0.00984650772345314,1.7157979720118284e-05,0.007124319530368395,0.6710367991235607,0.3218388813460709,0.000284398205011424,0.5476413441680412,0.45207425762694736,0.33251501734406885,0.40950821700501827,0.25797676565091276
89,test,144,1461456000.0,0.9906362404558737,0.009348603687407852,1.5155856718494167e-05,0.0067862756775425226,0.673079397295151,0.32013432702730643,0.0002612401865325523,0.5481936668623711,0.45154509295109635,0.3325612521066496,0.41020722261497666,0.25723152527837373
90,test,144,1461542400.0,0.9911109638192274,0.008875649167738009,1.3387013034555776e-05,0.006464069532648811,0.6751070920802812,0.3184288383870701,0.00023996714773915758,0.5487448662564134,0.45101516659584756,0.33260500016653843,0.41090920250147756,0.25648579733198407
91,test,144,1461628800.0,0.9915617590983696,0.008426416578161818,1.1824323468511771e-05,0.006156973698720087,0.6771202483639909,0.3167227779372891,0.00022042575179492057,0.5492950222920124,0.45048455195619275,0.33264638618296155,0.4116138957447217,0.2557397180723168
92,test,144,1461715200.0,0.9919898197142126,0.00799973647789713,1.0443807890336462e-05,0.0058642930473204995,0.6791192153328967,0.3150164916197828,0.00020247512237846343,0.5498442083914179,0.4499533164862036,0.3326855292946372,0.41232105340073727,0.2549934173046256
